gene	rna_pval	rna_log2fc	protein_pval	protein_log2fc
1268	NDUFA8	0.036245752519067	-0.767456744255203	0.403727700191323	-0.233156762183037
1269	CDKN2AIP	0.0362795007557011	-0.779907652855835	0.836684795972988	0.0569926753249674
1270	ANAPC5	0.0362822825268824	-0.780654446869873	0.214903495783035	-0.353181911688072
1271	GLO1	0.0363012183516407	-0.775494075357084	0.0242680379176567	-0.636174516477278
1272	USP11	0.0363019291078247	-0.771957520679	0.0365160438579102	-0.590639797855775
1273	SFXN2	0.0363291002446505	0.752462973625063	0.184244517309753	0.370748572750896
1274	LPAR5	0.0363362990301178	0.759918977285461	NA	NA
1275	CACNA1E	0.0363835291317718	0.760049713380304	NA	NA
1276	TACC1	0.0364194334365201	0.800806368827376	0.585403758912615	-0.152846104458519
1277	MARF1	0.0364574808877888	0.755207022758076	0.289718572901172	0.377826689889286
1278	CLK1	0.036480707213599	-0.767696388253072	0.169384245546164	-0.647606961685143
1279	SPATA13	0.0364848433330565	0.758788094463034	0.215601564182017	0.492686754140356
1280	SELENBP1	0.0365165302970272	0.747892647724805	0.236850323237667	0.329970292247135
1281	GAS7	0.0365215379090339	0.782818156907971	0.0661134687848018	0.589292698400074
1282	AP1M1	0.0365809385138196	0.75319035635062	0.98772712182807	0.00433260179234022
1283	CST4	0.0365964881980308	0.795275800863855	NA	NA
1284	GPX4	0.0366220447896713	-0.753161382941131	0.392954075925434	-0.238864799456982
1285	MED31	0.0366380124741716	-0.76207419364109	0.0849554350133338	0.617549639674117
1286	BZW2	0.0367823317417434	-0.792684010277199	0.366292436455603	-0.25205410512967
1287	PARD3	0.0369169755109168	0.756902208722407	0.855639107499263	0.0510028475305516
1288	TMEM181	0.0369634138672036	0.751240893652092	0.426305023552518	0.276611499531284
1289	TUBA1C	0.0370065753029732	-0.755516807419827	0.61256532139905	-0.141065192341943
1290	C10orf76	0.0370132547854746	0.7525543111971	0.00244600377149583	0.879491577913433
1291	NCOA3	0.0370536212637622	0.746571604189868	0.438572161346107	0.240525090243309
1292	ANKRD26	0.0371431164753267	0.758263629657781	0.552968441903846	0.239009919814844
1293	LTF	0.037229022146675	-0.744114354552346	0.396862587281766	0.239885301785015
1294	KIRREL1	0.0372600997487901	0.751191593750603	0.732915731563764	0.0954276336590133
1295	KIAA0319L	0.0372803986157886	0.751965543649229	0.0199979426535037	-0.674649656457528
1296	OSGIN2	0.0373503627201982	0.765620392652468	NA	NA
1297	CRIPT	0.0373695728150517	-0.764002936288142	0.218163840991204	-0.378423643946487
1298	GABPB1	0.0373825525276382	-0.75027764938447	0.658559237838891	-0.141956347534029
1299	CDC42EP3	0.0373904608815726	0.755770920702387	NA	NA
1300	KIAA1109	0.0375103247987903	0.756467777594749	0.649278257703923	-0.200305039798355
1301	ZCCHC6	0.0375158540954384	0.77685623114611	0.252198535545294	0.349667183577729
1302	FERMT3	0.037560540317232	0.798340129577667	0.528604345457299	0.176046543203429
1303	AFTPH	0.0376299728577573	0.751580402249702	0.864512486124926	-0.0482003402819338
1304	HINT1	0.0376640790446929	-0.756389142204923	0.383752673710521	-0.244252442723411
1305	CMC1	0.0377413106530888	-0.762769131078756	0.715506148136215	0.110448606982881
1306	NWD2	0.0378884038070659	-0.747626308895346	NA	NA
1307	ASNSD1	0.0379078401166284	-0.750562912516842	0.101387705759245	-0.825245672719243
1308	CGN	0.0381021989550331	0.756564022394022	0.811986923589539	-0.065980322593427
1309	IGFBP7	0.0381089560246148	-0.756853541154999	0.938047617226018	0.0217231242439631
1310	MYT1	0.0381253968984951	0.74192766658639	NA	NA
1311	XRCC6	0.0381324064716555	-0.739817093546925	0.00103017508304851	-0.936283812488763
1312	HEATR6	0.0381422898481513	-0.760170515622886	0.319785844738632	-0.284798505078074
1313	MARCHF9	0.0381677648962245	-0.778510599688072	NA	NA
1314	CELSR1	0.038185141529059	0.75886017017106	0.0743195358428986	0.507157222143517
1315	CBX8	0.0382009151309589	-0.767314057908758	0.314581662426289	-0.305138782950137
1316	GMPPB	0.0382238583201567	-0.746061749624575	0.829196659809205	-0.0602457488307472
1317	WARS2	0.0382436373216931	-0.761033320096787	0.27932002481887	-0.299432364209442
1318	SUSD5	0.0382517851541745	0.762600941871371	0.257467523022337	0.450559706170977
1319	IGSF9	0.0383129483995885	0.74484416367262	0.75545641832494	-0.110738975260224
1320	FBXL20	0.038345304734824	0.748385099154295	0.584162978388019	0.156110980273549
1321	CAMK2B	0.0384070259298485	0.753906791473011	0.0180303050136401	0.676957968240079
1322	ZNF707	0.0384142018769471	0.748048432844383	NA	NA
1323	ZNF148	0.0384251430056178	0.736373081979708	0.333245529330951	0.272376768966927
1324	LTBR	0.0384402131498157	0.741887382347846	0.630995718564278	0.379838786439032
1325	HRC	0.0384512280578451	0.758025369156727	NA	NA
1326	PPP2R3C	0.038513063010873	-0.753987259234217	NA	NA
1327	GRM2	0.038520540792207	0.780789562402791	NA	NA
1328	P4HB	0.0385233916723946	-0.759645427470623	0.19337514466174	-0.363106963729629
1329	ABCA3	0.0385517141337155	0.748476471849313	0.441529853328082	0.72581922667634
1330	MAGED2	0.0385683663845093	-0.787778471332678	0.0182609021592824	-0.662095530891513
1331	RAB33B	0.0386389269566093	-0.760904278982089	0.852039246446816	-0.0515787900539751
1332	NIF3L1	0.0386503954588381	-0.764422046507113	0.389123749631583	-0.239505217437621
1333	GMPR2	0.0386509870867995	-0.751519820129361	0.726243565419873	-0.0974459435537406
1334	CST2	0.0387617344098709	0.749470321374769	NA	NA
1335	LRP10	0.0387829986168546	0.763449581745859	0.879292572627242	-0.0947623581099246
1336	LRRC45	0.0387938824071428	-0.763652059663835	NA	NA
1337	ZNF804B	0.038796634255713	0.793371900635943	NA	NA
1338	C1QL1	0.0388043164581633	0.737055644167424	NA	NA
1339	CERS4	0.0388368973834777	-0.748582976239176	0.901200387008474	-0.0555284589723966
1340	MEFV	0.0388381470513663	0.764417381667716	NA	NA
1341	ZNF804A	0.0391133437708355	0.790138054988163	NA	NA
1342	ARHGEF6	0.0391188389097495	0.797439792648444	0.327065024414231	0.274501778316808
1343	ST8SIA3	0.039158811843447	0.746289329326913	NA	NA
1344	MICAL3	0.039171770312203	0.74321026902263	0.450226796442512	0.221453227044685
1345	ASNA1	0.0392223032145157	-0.783521011223505	0.738781430045963	0.0931151316504983
1346	GADL1	0.0392639026121778	0.799120943954575	NA	NA
1347	SYAP1	0.0393222978212578	-0.747737778525705	0.485735543665195	-0.193519261365573
1348	GORAB	0.0394744562797653	-0.756652604881071	0.529523235476871	0.186850647072688
1349	JMJD4	0.039479038223825	-0.740118365159854	NA	NA
1350	NOMO3	0.0394973782559166	-0.756363507966451	0.662926863521737	0.121313749619078
1351	ZMYND11	0.0395149851352637	0.750938804789468	0.513455777594714	0.182891634227289
1352	NICN1	0.0395504888753464	-0.739344369743061	NA	NA
1353	VDAC1	0.0395982553642176	-0.753750761115988	0.492044944153402	-0.190560151206972
1354	VCL	0.0396193605608584	0.74703234479299	0.345452705663514	0.269811085952605
1355	PDZK1	0.0396431839413096	0.752003029479318	0.512200361491114	-0.517542972955236
1356	LAT2	0.0396478852028279	0.793871722684758	NA	NA
1357	C12orf57	0.0396737868448733	-0.772799975997006	0.179581070203997	0.375704032137333
1358	CERS6	0.03971563895543	0.754144774933361	0.394840861504357	0.254822749884873
1359	PSMB3	0.0397666474322567	-0.75029627646554	0.215088175709115	-0.34923889391736
1360	TSNAX	0.039789410744247	-0.75024982661467	0.385619430909465	-0.240295325776739
1361	HNRNPLL	0.0398449641553038	-0.774091514572164	0.696030770595826	-0.108442160699645
1362	ERO1A	0.0398523533178642	0.774839174509239	0.288879784489669	0.30392086506383
1363	CRBN	0.0398532668499902	-0.748537056689843	0.216330178483958	0.36294545146536
1364	CHMP4A	0.0398871157973715	-0.741277906629507	0.654645055723293	0.126020332711108
1365	AKR1C1	0.0399260048303418	-0.745136165459425	0.893902380012533	-0.0369781626009594
1366	MOGS	0.0400867585359691	0.745847515578339	0.00661486887528878	-0.772302183181274
1367	MALSU1	0.0401211681058587	-0.747708610982242	0.599627916704364	-0.17128956335932
1368	S100A4	0.0402251092323486	-0.73455233851321	0.425135781429303	-0.222294803449359
1369	C11orf68	0.0402353183724599	-0.740950682306305	0.60227399343948	-0.144943241423357
1370	PIGU	0.0402597358923671	-0.750581085881558	0.201437709848229	-0.359922056813529
1371	CDC20B	0.0402891784776678	0.739023432960569	NA	NA
1372	ATP2B1	0.0403471625990371	0.736760674741912	0.825962846623493	0.0607593719605128
1373	FAM129C	0.0403887414417481	0.751031213035086	NA	NA
1374	HSD17B2	0.0404556071995945	-0.757968401502619	NA	NA
1375	WDR48	0.0404826313354257	-0.743527869016861	0.323580237567868	-0.27727070973892
1376	C4orf46	0.0405340633963035	-0.760909998452107	NA	NA
1377	RAMP2	0.0406145203454249	-0.753929104436734	NA	NA
1378	ZNHIT6	0.0406531797627851	0.739900418028904	0.176809073078243	-0.465237033562188
1379	ADGRB2	0.0407310108773287	0.727107725506544	NA	NA
1380	CPB2	0.0407536273868752	-0.814071985158091	0.0171455921711932	0.67430371678967
1381	RFC1	0.0407550128159903	0.737356660526673	0.119349409039714	-0.437266461419319
1382	KTI12	0.0407596693726421	-0.749502066045885	0.669307685855623	0.137800023717647
1383	SIVA1	0.0408124364994264	-0.742918606205273	NA	NA
1384	BMF	0.040831238850209	0.733309893980678	NA	NA
1385	CC2D1A	0.0408349458809405	0.730457538636013	0.15901852611882	0.395800947086038
1386	H2AFX	0.040839807209391	-0.740631646574158	0.593662851199066	-0.149941763491761
1387	MTFP1	0.0409445930976673	-0.732133536008881	0.984122643984995	-0.0064222354806694
1388	KCMF1	0.0410740495424507	0.761401115513348	0.447281459009208	0.228210544011628
1389	SYNDIG1	0.0411008524865666	0.736497327856655	NA	NA
1390	RNASE6	0.0411504078392382	0.781693824161469	0.696268925603171	-0.159544467120707
1391	JAK1	0.0412013116716682	0.782833930360353	0.208975074314374	-0.351027686291031
1392	MGA	0.0412084738317428	0.732750085899599	0.299572465028871	0.313191900059037
1393	RAD51C	0.0413079853582489	-0.745282281119948	NA	NA
1394	OPRD1	0.041317711312969	1.34433240090875	NA	NA
1395	XG	0.0413844603058891	-0.798676073783982	NA	NA
1396	PIAS4	0.0413908779716697	0.743081451197904	0.843609083173691	0.0682126736728183
1397	HP1BP3	0.0414517886342117	0.736690270579688	0.709683345802057	0.103637131327118
1398	USP54	0.0414817183681058	0.724220609773986	0.0381873229892264	0.93084220487133
1399	EIF4A2	0.0415035837673345	-0.742658858117456	0.0741418664108656	-0.503249338023756
1400	CSNK2B	0.0415641834542036	-0.731815970699924	0.178740611597082	-0.375444318956348
1401	UGT1A9	0.0416017102449202	-0.964360042509823	NA	NA
1402	FAM171A2	0.0416031143868555	0.737120151926572	0.43100009544378	0.354412622403928
1403	SAP30	0.0416439838094198	-0.741256364071391	0.441416621207138	-0.218466881537116
1404	RAB9A	0.0416730168653465	-0.727544209353867	0.147754402756752	-0.404174181450833
1405	PPP1R14B	0.0416972809454222	-0.731704537323683	0.104918728135553	0.457100370554142
1406	SH3GL2	0.0417011174752736	-0.737319502090346	0.7211765752487	-0.0999509724409842
1407	BOD1L1	0.0418145681044022	0.74159955825002	0.395107757654234	0.237673332048946
1408	MAP3K5	0.0418225788113262	0.739512751703557	0.137999033386148	0.481159288458572
1409	NFATC1	0.0418841268337444	0.744967064073101	0.857154602583447	0.0818235193538452
1410	STARD3	0.0420034211318141	0.74167577305465	0.526471585245013	0.243094355155955
1411	BCAS2	0.0420362676263811	-0.725228754479993	0.184757490288398	-0.372389647564102
1412	XPO4	0.042098749050845	0.750356045940343	0.469471159963312	0.201556066561067
1413	NPRL2	0.042163642315569	-0.728028376335859	0.0374802758945986	1.08274838329368
1414	CANT1	0.0421944864678854	-0.768515343558473	0.169079600084853	-0.401199329873532
1415	ST3GAL6	0.0422225759942214	-0.749770693503321	NA	NA
1416	PFDN5	0.0422396902415712	-0.74090606226556	0.350393834549777	0.258550369931869
1417	KDM5B	0.0422402804697508	0.728112102157699	0.831017598658254	0.0660297314290012
1418	GOLGA7	0.0422758091025405	-0.726921455944981	0.185469394992332	-0.378605432054642
1419	ANKDD1A	0.0423220120323231	0.755458928139394	NA	NA
1420	MCC	0.0425100824824825	0.742660764620858	0.781292862412929	0.0885987328163943
1421	CDR1	0.0426050836935966	0.752043757195502	NA	NA
1422	YWHAE	0.0426364502294533	-0.726313023176472	0.175528658247569	-0.376646681828593
1423	HGFAC	0.0426455377643379	0.768971235615285	0.956861644961246	0.0182574520745492
1424	SBSN	0.0427542263904376	0.740653476626494	NA	NA
1425	ARHGDIA	0.0427692502402244	-0.722906865358431	0.0917686516718763	0.46907506232249
1426	PF4V1	0.0428044831386632	-0.747847066708806	NA	NA
1427	GSK3B	0.0429749808564384	0.722249573574675	0.127743835919676	-0.429273090115583
1428	AMH	0.0429778426270949	0.723843379258681	NA	NA
1429	SDSL	0.0430003413250719	-0.745228778441365	0.00995220403711968	-0.738983077442647
1430	SMPD3	0.0430469331854983	0.740402869969421	NA	NA
1431	FBRS	0.0431909569148367	0.735446885968254	0.666959557563288	0.252759917350593
1432	FUNDC2	0.0431910109386542	-0.743520636116813	0.560856747527121	-0.162736648321488
1433	MPEG1	0.043213214373144	0.784286936455962	NA	NA
1434	TRAM2	0.0432431694670098	0.735677553103719	0.8629763339199	0.118419419626894
1435	ARL4A	0.0432684265307335	-0.739816776727054	NA	NA
1436	RAPGEFL1	0.0433041472328681	0.726645980799576	NA	NA
1437	HLA-DOA	0.0433109426965959	-0.74346486804395	NA	NA
1438	ATP5E	0.0433836647188012	-0.721366745049882	NA	NA
1439	MYCBP2	0.0434024008376903	0.749457555249536	0.25813459100197	0.323933219789339
1440	HIKESHI	0.0434076021845891	-0.748455974303961	0.751262984949689	-0.0890847210583049
1441	BAZ2B	0.0434283994957571	0.7244948227864	0.103996732733082	-0.492612042461927
1442	ARHGAP27	0.0434303401110728	0.730749178057688	0.399514314877062	-0.286265330918648
1443	HEXB	0.0435088403937545	-0.726313232982673	0.378710020060065	-0.247530750817507
1444	MISP3	0.0435208266621792	0.753224359137409	NA	NA
1445	PIANP	0.0435212036266684	0.722780480040953	NA	NA
1446	LIPG	0.0435299690503961	-0.720153489590581	NA	NA
1447	TRIM44	0.0436030388983464	0.737551879533597	0.367214739622213	-0.375429922143249
1448	YWHAQ	0.043606740444631	-0.730607485751253	0.0876645973456316	-0.476509285529375
1449	RNF115	0.0436139614133085	-0.768592410938289	NA	NA
1450	RALGAPA2	0.0436286842240701	0.721397855037431	0.57055354630196	-0.159958155466478
1451	CAPZA1	0.0436449711745921	-0.718867604394534	0.443172807669463	0.214445336054482
1452	HCLS1	0.0436812917134621	0.742265992522959	0.0746144488337229	0.503764522932187
1453	ATP6V1G1	0.0437004243302824	-0.734262773022825	0.523116919535908	0.177422612954289
1454	CDCA7L	0.0437463979379072	-0.753195227110505	0.423032403621079	-0.364658387335146
1455	MRPL50	0.0438126377723523	-0.726381581381668	0.383680288758117	-0.241607010179774
1456	NAV1	0.0438866390594618	0.724234738395933	0.985522999004131	0.00560482833897126
1457	LAIR1	0.0439117047521144	0.776497845890684	0.0543045921819944	0.615562222159346
1458	DHPS	0.0439342869105749	-0.764168180336825	0.920782546997536	0.0275862826662691
1459	SMIM4	0.0439517040820387	-0.753965605779993	NA	NA
1460	PSMA4	0.0439703085324268	-0.721401507499399	0.044320521278487	-0.571853267607628
1461	CALML3	0.0440066606066153	0.724461491502182	0.889139922925561	-0.0386127977248571
1462	TYW1	0.0440182856346428	0.729930661067641	0.190007092096604	0.433329452108017
1463	CACHD1	0.0440602386376119	0.761630434304766	0.0215805617830187	0.776560411482443
1464	EPHX2	0.0440696670580954	-0.726181331187562	0.355072809377273	-0.257099547634226
1465	MAGOHB	0.0440709662681619	-0.730110562964788	0.479551133802458	-0.197903524446613
1466	SORD	0.0441021213825029	0.735190702473372	0.0375682496432348	0.587618772256213
1467	KIAA2018	0.0441162415567362	0.722567105695073	NA	NA
1468	ZC3H12A	0.0441504834971041	0.753294043712394	0.846237082475228	-0.069494241706869
1469	OPHN1	0.0441675079794844	0.730575256795761	0.345516114711492	0.347049867787589
1470	FUT3	0.0441883077621105	0.75345838038812	NA	NA
1471	CNP	0.0442115423480909	0.728861383433751	0.305597769864565	0.28782183467372
1472	CTDP1	0.0442336038421091	0.727675013216239	0.0783629738765147	0.499915987569999
1473	CRACR2B	0.0442780748286013	-0.725832266520233	NA	NA
1474	TMEM134	0.0443529749878071	-0.721281758987884	NA	NA
1475	RWDD2A	0.0443728189984675	-0.727844636430559	NA	NA
1476	ESCO2	0.044479202254349	-0.738196751591777	NA	NA
1477	PDE8B	0.0444873121959801	0.732400172775107	NA	NA
1478	PSPH	0.0445620721758708	-0.775171464384213	0.447490448838675	-0.21784944091878
1479	RPS25	0.0446059554678593	-0.725467933324275	0.0412596252443571	-0.566840425049747
1480	MED6	0.044630905631706	-0.737636983732465	0.731591792715812	0.0978812538145283
1481	ARG2	0.0446608479572684	-0.726756412576347	NA	NA
1482	USP28	0.0447363948434911	-0.732516598784933	0.0838716229275376	-0.488166765219012
1483	TNPO3	0.0447659033754067	0.742041700987041	0.15685457387728	-0.403753961563321
1484	NANP	0.0447843472499779	0.725632402089941	0.762669578600817	0.105955098679348
1485	GRN	0.0448661567363984	0.744939323857597	0.387431613784389	0.239791559617969
1486	ZNF513	0.0448753520281506	-0.725763825748342	NA	NA
1487	SLC12A9	0.0449396027924728	0.743304884540826	0.213859119377634	-0.345336192604636
1488	DOCK9	0.0449446067578997	0.776052686877595	0.010742031153355	0.720475584664778
1489	SH3D21	0.045025879076445	0.72152832353086	NA	NA
1490	BRCA1	0.0450903499893076	0.714868627868924	NA	NA
1491	SETX	0.0451276235656797	0.780143412360709	0.155664679048409	-0.443003133057364
1492	ITPRIP	0.0451416931634235	0.74975088114263	0.975254503860443	0.00922508572059648
1493	SIKE1	0.0451802438924349	-0.74076069553878	0.878602174862362	0.062626518455573
1494	METTL13	0.0452060565945512	0.720767535108262	0.00743603095840675	-0.742309111168228
1495	CYP2S1	0.0452805403877211	0.730474002199302	0.0447583146368057	0.563084066731933
1496	PAGR1	0.0453002501890232	-0.738363158409579	0.982124755916336	0.00985844001273146
1497	STRADB	0.0453890420887611	-0.746743950450026	NA	NA
1498	RGS22	0.0454976400328301	0.7130459599522	NA	NA
1499	FAM92A	0.0456415853935913	-0.729612517475619	NA	NA
1500	GRIN2A	0.045648180128495	0.717903525274608	NA	NA
1501	RHOB	0.0456738884139441	0.736826817409954	0.28223651522551	0.303603378106265
